ID,Name,First name,Altname,Altname,Altname,Gender,Nationality/Ethnicity,Religion,Relations,Qualifier,Qualifier,Time,Place,Texts related (lookup),MSS related (lookup)
PRS7042MhDYS,MḤDYS,,,,,m,,,, king ,,,,,
PRS7043Mezzedim,Mezzedimi, Arturo,,,,m,,,, archt. ,,,,,
PRS7044Mezetti,Mezetti, Ottavio,,,,m,,,, general ,,,,,
PRS7045Mgundeng,Mgundeng,,,,,m,,,, rel. ,,,,,
PRS7046Micacchi,Micacchi, Rodolfo,,,,m,,,, sch. ,,,,,
PRS7047Micah,Micah,,,,,m,,,, prophet ,,,,,
PRS7048Micciche,Miccichè, Stefano,,,,m,,,, mil. ,,,,,
PRS7049Michael,Michael,,Mikaʾel,,,m,,,, archangel ,St.,,,,
PRS7050Michael,Michael al-Buḥayrī,,,,,m,,,, abbot ,,,,,
PRS7051Michael,Michael I,,,,,m,,,, Coptic patriarch ,,,,,
PRS7052Michael,Michael III,,,,,m,,,, Coptic patriarch ,,,,,
PRS7053Michael,Michael IV,,,,,m,,,, Coptic patriarch ,,,,,
PRS7054Michael,Michael of Aṯrīb,,,,,m,,,, bishop ,,,,,
PRS7055Michael,Michael of Damietta,,,,,m,,,, bishop ,,,,,
PRS7056Michael,Michael the Syrian,,Michael the Elder ,Mikaʾel Rabba,,m,,,,patriarch ,wr.,,,,
PRS7057Michael,Michael the Younger,,Mikaʾel Zǝʿora,,,m,,,, patriarch ,,,,,
PRS7058Michaeli,Michaelides, Theo,,,,m,,,, wr. ,,,,,
PRS7059Michaeli,Michaelis, Johann David,,,,m,,,, sch. ,,,,,
PRS7060Michaeli,Michaelis, Johann Heinrich,,,,m,,,, sch. ,,,,,
PRS7061Michel,Michel, Jean-Adolphe,,,,m,,,, pol. ,,,,,
PRS7062Michele,Michele,,,,,m,,,, Fra ,,,,,
PRS7063Michele,Michele da Carbonara,,,,,m,,,, miss. ,,,,,
PRS7064Micheli,Micheli, A.,,,,m,,,, publ. ,,,,,
PRS7065Michels,Michels, Joseph W.,,,,m,,,, arch. ,,,,,
PRS7066Mihala,Mihala,,,,,m,,,, king ,,,,,
PRS7067Mikael,Mikaʾel,,,,,m,,,, dipl. , abba,,,,
PRS7068Mikael,Mikaʾel,,,,,m,,, grandson Fasilidäs , abet.,,,,,
PRS7069Mikael,Mikaʾel,,,,,m,,,, bishop, martyr, d. 1936 ,Gore,,
PRS7070Mikael,Mikaʾel,,,,,m,,,, bishop,,,Asmära,,
PRS7071Mikael,Mikaʾel,, Mikaʾel II,Kǝflä Gärima Wäldä Kidan,,m,,,, bishop,,,Gondär;  Jerusalem,,
PRS7072Mikael,Mikaʾel [I],,Ḥabīb al-Aṭfīḥī,,,m,,,, metr. ,,,,,
PRS7073Mikael,Mikaʾel [II],,Kīyīl [Miḫāʾīl] b. al-Mulabbas,,,m,,,,metr.,,,,,
PRS7074Mikael,Mikaʾel [III],,Mikaʾel “the Senior”,,,m,,,, metr.  ,,,,,
PRS7075Mikael,Mikaʾel [III],,,,,m,,,, metr. ,,,,,
PRS7076Mikael,Mikaʾel [IV],,,,,m,,,, metr.,,,,,
PRS7077Mikael,Mikaʾel the Egyptian,,Mikaʾel Gǝbṣawi ,Mikaʾel “the Junior” ,Mikaʾel “the Translator”,m,,,, wr. ,,,,,
PRS7078Mikael,Mikaʾel Adonay,,,,,m,,,, art. ,,,,,
PRS7079Mikael,Mikaʾel ʿAli,, Mäḥammäd ʿAli,Mikaʾel of Wällo ,Abba Šanqo,m,,,, imām, nǝguś,,,,
PRS7080Mikael,Mikaʾel Ammǝḫa Iyäsus Mäkwännǝn,,,,,m,,, son Mäkwännǝn Ḫaylä Śǝllase ,,,,,,
PRS7081Mikael,Mikaʾel Arägawi,,Mikaʾel Orgawi,,,m,,,, miss. ,,,,,
PRS7082Mikael,Mikaʾel Bǝrru,,,,,m,,,, interpreter ,,,,,
PRS7083Mikael,Mikaʾel Betä Śǝllase,,,,,m,,,, art. ,,,,,
PRS7084Mikael,Mikaʾel Ǝmmǝru,,,,,m,,,, pol. ,,,,,
PRS7085Mikael,Mikaʾel Ǝngǝda Wärq,,,,,m,,,, art. ,,,,,
PRS7086Mikael,Mikaʾel Kätäma,,,,,m,,, son Kätäma Yǝfru ,,,,,,
PRS7087Mikael,Mikaʾel Kǝflä Giyorgis,,,,,m,,,, miss. ,,,,,
PRS7088Mikael,Mikaʾel Lǝʿulsägäd,,,,,m,,,, art. ,,,,,
PRS7089Mikael,Mikaʾel Papatakis,,Michel Papatakis,,,m,,,, art. ,,,,,
PRS7090Mikael,Mikaʾel Ṣäggaye,,,,,m,,,, art. ,,,,,
PRS7091Mikael,Mikaʾel Sǝḥul,,,,,m,,,, ras ,,,,,
PRS7092Mikael,Mikaʾel Täsämma,,,,,m,,,, wr. ,,,,,
PRS7093Mikael,Mikaʾel Wäldä Giyorgis,,,,,m,,, son Wäldä Giyorgis , abet.,,,,,
PRS7094Mikail,Mīkaʿīl b. Daǧna,,,,,m,,,, šayḫ ,,,,,
PRS7095Mikyas,Mikyas,,,,,m,,,, abba ,,,,,
PRS7096Milana,Milaña,,,,,f,,, moth. Mäzraʾǝtä Krǝstos ,,,,,,
PRS7097Milkeya,Milkǝyas Amäya,,,,,m,,,, mil. ,,,,,
PRS7098Miller,Miller, P.P.,,,,m,,,, student ,,,,,
PRS7099Million,Million,,,,,m,,,, fit. ,,,,,
PRS7100Milton,Milton, John,,,,m,,,, lit.,,,,,
PRS7101Minab,Minab,,,,,m,,,, anc. ,,,,,
PRS7102Minas,Minas,,Admas Sägäd,,,m,,,, aṣe ,,,,,
PRS7103Minas,Minas,,,,,m,,,, abbot,,,Däbrä Abräntant ,,
PRS7104Minas,Minas,,,,,m,,,, bishop,,,Aksum ,,
PRS7105Minas,Minas,,,,,m,,,, Eg. monk ,,,,,
PRS7106Minas,Minas,,,,,m,,,, merchant ,,,,,
PRS7107Minas,Minas,,,,,m,,,, metr. ,,,,,
PRS7108Minas,Minas,,,,,m,,,, liq.k. ,,,,,
PRS7109Minas,Minas,,,,,m,,, nephew Naʿod ,,,,,,
PRS7110Minaseh,Minase Ḫaylä,,,,,m,,,, pol. ,,,,,
PRS7111Mingilli,Minǧilli (Minǧiločči),,,,,m,,,, king ,,,,,
PRS7112Mingo,Minǧo,,,,,m,,,, king ,,,,,
PRS7113Minker,Minker, Gunter,,,,m,,,, sch. ,,,,,
PRS7114Mirgiya,Mirgiya Zämädkun,,,,,f,,, moth. Gǝzaw Ḫaylä Maryam ,,,,,,
PRS7115Miri,Miri,,,,,m,,,, šayḫ ,,,,,
PRS7116MiritBu,Mirit Buṭrus Ġālī,,,,,m,,,, sch. ,,,,,
PRS7117Miron,Mirón, Diego,,,,m,,,, miss. ,,,,,
PRS7118Missirtz,Missirtzee, Hovhannes,,,,m,,,, patriarch ,,,,,
PRS7119Mitchell,Mitchell,Philip Euen,,,,m,,,, dipl. ,Sir,,,,
PRS7120Mitrano,Mitrano Sani, Gino,,,,m,,,, wr. ,,,,,
PRS7121Mitsakis,Mitsakis (Mitzakis), Demosthenes,,,,m,,,, dipl. ,,,,,
PRS7122Mitsuru,Mitsuru, Toyoma,,,,m,,,, pol. ,,,,,
PRS7123Mittelho,Mittelholzer, Walter,,,,m,,,, art. ,,,,,
PRS7124Mittwoch,Mittwoch, Eugen,,,,m,,,, sch. ,,,,,
PRS7125Miyawaki,Miyawaki, Yukio,,,,m,,,, sch. ,,,,,
PRS7126Moday,Mōday,,,,,m,,,, anc. ,,,,,
PRS7127MogasAs,Mogäs Asgädom,,,,,m,,,, pol. ,,,,,
PRS7128Mogase,Mogäs ʿƎwba Giyorgis,,,,,m,,,, liqä mäzämmǝran ,,,,,
PRS7129MogoraD,Mogora Dambalo,,,,,m,,,, pol. ,,,,,
PRS7130Mohameda,Mohamedally Shaikh Sharafally Hararwala,,Muḥammad ʿAlī,,,m,,,, mulla ,,,,,
PRS7131Mohammad,Mohammad Hassen,,,,,m,,,, sch. ,,,,,
PRS7132Mohammed,Mohammed Ahmed,,,,,m,,,, manager ,,,,,
PRS7133Mohamed,Mohamed Nuuh Ali,,,,,m,,,, sch. ,,,,,
PRS7134Mohaupt,Mohaupt, Nicole,,,,m,,,, sch. ,,,,,
PRS7135MohtaSe,Mohtā Seṭhji,,,,,m,,,, saheb,,,,,
PRS7136Mojoli,Mojoli, Giuseppe,,,,m,,,, eccl. ,,,,,
PRS7137Mokone,Mokone, Mangena,,,,m,,,, rel. ,,,,,
PRS7138Mola,Mola,,,,,m,,,, anc. ,,,,,
PRS7139Moliere,Molière,Jean-Baptiste,Poquelin,,,m,,,, wr. ,,,,,
PRS7140Molotov,Molotov, Vjačeslav,,,,m,,,, pol. ,,,,,
PRS7141Momina,Momina,,Gifti Arussi, Šibbaš [Ebbaš] Wärq,,m,,,, ayo ,,,,,
PRS7142Momina,Momina,,Askalä Maryam,,,f,,, wife Iyasu ,,,,,,
PRS7143Monclar,Monclar, Ralph,Raoul Charles Magrin-Vernerey,,,m,,,, general ,,,,,
PRS7144Mondaini,Mondaini, Gennaro,,,,m,,,, sch. ,,,,,
PRS7145Mondo,Mondo, Luigi,,,,m,,,, hunter ,,,,,
PRS7146MondonV,Mondon-Vidailhet, (François Marie) Casimir ,,,,m,,,,,,,,,
PRS7147Monfreid,Monfreid, Georges Daniel de,,,,m,,,, art. ,,,,,
PRS7148Monfreid,Monfreid, Henry de,,,,m,,,, entr. ,,,,,
PRS7149Monge,Monge,,,,,m,,,, interpreter ,,,,,
PRS7150Monnens,Monnens, Theodore,,,,m,,,, eccl. ,,,,,
PRS7151Monneret,Monneret de Villard, Ugo,,,,m,,,, sch. ,,,,,
PRS7152Monnier,Monnier, Paul Robert,,,,m,,,, mil.,,,,,
PRS7153Montaldo,Montaldo, Giuliano,,,,m,,,, art. ,,,,,
PRS7154Montando,Montandon, George Alexis,,,,m,,,, sch. ,,,,,
PRS7155Montanel,Montanelli, Indro,,,,m,,,, wr. ,,,,,
PRS7156Monqorey,Monqoreyos,,,,,m,,,, anc. ,,,,,
PRS7157Montfauc,Montfaucon, Bernard de,,,,m,,,, sch. ,,,,,
PRS7158Montide,Monti della Corte, Alessandro Augusto,,,,m,,,, sch. ,,,,,
PRS7159Montserr,Montserrat, Antonio de,,,,m,,,, miss.,,,,,
PRS7160Montuori,Montuori, Luigi,,,,m,,,, miss. ,,,,,
PRS7161Monty,Monty, Christian,,,,m,,,, art. ,,,,,
PRS7162Mooljee,Mooljee, Nathan,,,,m,,,, entr. ,,,,,
PRS7163Moore,Moore, Eine,,,,m,,,, sch. ,,,,,
PRS7164Moors,Moors,,,,,m,,,, bishop ,,,,,
PRS7165Mordini,Mordini, Antonio,,,,m,,,, sch. ,,,,,
PRS7166More,More, John,,,,m,,,, wr. ,,,,,
PRS7167More,More, Thomas,,,,m,,,, wr., St. ,,,,
PRS7168Morel,Morel, René,,,,m,,,, captain ,,,,,
PRS7169Moreau,Moreau,,,,,m,,,, doctor ,,,,,
PRS7170Moreno,Moreno, Martino Mario,,,,m,,,, sch. ,,,,,
PRS7171Mori,Mori, Attilio,,,,m,,,, sch.,,,,,
PRS7172Morie,Morié, Jean,,,,m,,,, wr. ,,,,,
PRS7173Morin,Morin, Didier,,,,m,,,, sch. ,,,,,
PRS7174MorodaB,Moroda Bakaree,,,,,m,,,, mootii ,,,,,
PRS7175Morone,Morone, Giovanni,,,,m,,,, cardinal ,,,,,
PRS7176Morra,Morra, Mario,,,,m,,,, filmmaker ,,,,,
PRS7177Moscatel,Moscatelli, Amedeo,,,,m,,,, trav. ,,,,,
PRS7178Moscati,Moscati, Sabatino,,,,m,,,, sch. ,,,,,
PRS7179Moschele,Moscheles, Serena,,,,m,,, moth. Rosen ,,,,,,
PRS7180Moschos,Moschos, John ,,,,m,,,,,,,,,
PRS7181MosesM,Moses (Muse),,,,,m,,,, patriarch ,,,,,
PRS7182Moses,Moses,,,,,m,,,, rabbi  ,,,,,
PRS7183Mosesof,Moses of Adulis,,,,,m,,,, bishop ,,,,,
PRS7184Mosesof,Moses of Mārdīn,,,,,m,,,, priest ,,,,,
PRS7185Mosesof,Moses of Nisibis,,,,,m,,,, abbot ,,,,,
PRS7186Mosesth,Moses the Black,,Anba Musa, Moses of Scetis,,m,,,, St. ,,,,,
PRS7187MotaGar,Moṭa Gärad,,,,,m,,,, azmač ,,,,,
PRS7188Motalami,Motälämi,,mooti Lami; Motäläme; Motolome, Motole, Moddole,m,,,, king ,,,,,
PRS7189Motaqal,Motäqal,,,,,m,,, fath. Motälämi ,,,,,,
PRS7190Mouchon,Mouchon, Louis-Eugène,,,,m,,,, art. ,,,,,
PRS7191Mountnor,Mountnorris, George Annesley,,,,m,,,, trav. ,,,,,
PRS7192Mouradia,Mouradian, Kevork,,,,m,,,, entr. ,,,,,
PRS7193Mouradia,Mouradian, Mihran,,,,m,,,, entr. ,,,,,
PRS7194Mousali,Mousali Bey,,,,,m,,,, med. ,,,,,
PRS7195MoussaF,Moussa Farah,,,,,m,,,, wr. ,,,,,
PRS7196Muaffar,Muʿaffar b. Al-Mālik an-Nāṣir,,,,,m,,,, sulṭ. ,,,,,
PRS7197Muammar,Muʿammar al-Qaḏḏāfī,,,,,m,,,, pol. ,,,,,
PRS7198Muawiya,Muʿāwiya,,,,,m,,, son Imruʾ al-Qays ,,,,,,
PRS7199Muawiya,Muʿāwiya b. Abī Sufyān,,,,,m,,,, caliph ,,,,,
PRS7200alMuay,al-Muʾayyad bi-llāh,,,,,m,,,, imām ,,,,,
PRS7201alMubar,al-Mubārak,,,,,m,,,, sulṭ. ,,,,,
PRS7202Mubassir,Mubaššir b. Fātik,,,,,m,,,, wr. ,,,,,
PRS7203Muciano,Muciano, Renato,,,,m,,,, publ. ,,,,,
PRS7204Mueller,Mueller, Wilhelm,,,,m,,,, trav. ,,,,,
PRS7205Mufadhdhal,Mufaḍḍal b. al-Fadāʾil,,,,,m,,,, hist. ,,,,,
PRS7206Mugahid,Muǧāhid,,,,,m,,,, wazīr ,,,,,
PRS7207Mugahid,Muǧāhid b. ʿAlī Sūḥa b. ʿAbdallāh,,,,,m,,,, amīr ,,,,,
PRS7208Mugee,Mugee,,,,,f,,, moth. Bakaree ,,,,,,
PRS7209Muhammad,Muḥammad,,,,,m,,,, faqīh ,,,,,
PRS7210Muhammad,Muḥammad,,,,,m,,,, garād ,,,,,
PRS7211Muhammad,Muḥammad,,,,,m,,,, kabīr, muʾaḏḏin ,,,,
PRS7212Muhammad,Muḥammad,,,,,m,,, grandf. Aftay , käntibay,,,,,
PRS7213Muhammad,Muḥammad,,,,,m,,, son Aftay , käntibay,,,,,
PRS7214Muhammad,Muḥammad,,,,,m,,,, imām ,,,,,
PRS7215Muhammad,Muḥammad,,,,,m,,, opposer of Iyasu I ,,,,,,
PRS7216Muhammad,Muḥammad,,,,,m,,,, Prophet ,,,,,
PRS7217Muhammad,Muḥammad,,,,,m,,,, šayḫ, Qadīrī ,,,,
PRS7218Muhammad,Muḥammad,,,,,m,,,, sidi ,,,,,
PRS7219Muhammad,Muḥammad,,,,,m,,,, šuum, reedanto ,,,,
PRS7220Muhammad,Muḥammad,,,,,m,,,, wäzīr ,,,,,
PRS7221Muhammad,Muḥammad V,,,,,m,,,, sulṭ. ,,,,,
PRS7222Muhammad,Muḥammad ʿAbdallāh,,,,,m,,,, blatta ,,,,,
PRS7223Muhammad,Muḥammad ʿAbdallāh Ḥasan,,“Mad Mullah”,,,m,,,, mullā sayyid ,,,,,
PRS7224Muhammad,Muḥammad ʿAbdarraḥīm,,,,,m,,,, nāʾib ,,,,,
PRS7225Muhammad,Muḥammad ʿAbdarrašīd Nuʿmān,,,,,m,,,, šayḫ ,,,,,
PRS7226Muhammad,Muḥammad ʿAbdurraḥmān,,,,,m,,,, däǧǧ. ,,,,,
PRS7227Muhammad,Muḥammad Abū ʿAbdallāh,,,,,m,,,, šayḫ ,,,,,
PRS7228Muhammad,Muḥammad Adarōb,,,,,m,,,, anc. ,,,,,
PRS7229Muhammad,Muḥammad Adʿarōb,,,,,m,,,, wr. ,,,,,
PRS7230Muhammad,Muḥammad Adum Binday bey ,,,,,m,,,,,,,,,
PRS7231Muhammad,Muḥammad Aḥmad Baraʿole,,,,,m,,,, šum ,,,,,
PRS7232Muhammad,Muḥammad Aḥmad b. ʿAbdallāh al-Mahdī,,,,,m,,,, rel., pol. ,,,,
PRS7233Muhammad,Muḥammad Aḥmad Maḥgūb,,,,,m,,,, pol. ,,,,,
PRS7234Muhammad,Muḥammad Aḥmad Šariyān,,,,,m,,,, entr., qäññ. ,,,,
PRS7235Muhammad,Muḥámmad Akito,,,,,m,,,, sulṭ. ,,,,,
PRS7236Muhammad,Muḥammad al-ʿAlamudī s. Muḥammad Ḥusayn al-ʿAmūdī ,,,,,m,,,,,,,,,
PRS7237Muhammad,Muḥammad al-Amīn,,,,,m,,,, caliph ,,,,,
PRS7238Muhammad,Muḥammad al-Amīn ʿAbdallāh al-Urumī al-ʿAlawī al-Hararī,,,,,m,,,, sch. ,,,,,
PRS7239Muhammad,Muḥammad al-Barr,,,,,m,,,, sayyid ,,,,,
PRS7240Muhammad,Muḥammad al-Ḥasan “Abbaa Mooti”,,,,,m,,,, šayḫ ,,,,,
PRS7241Muhammad,Muḥammad al-Ḥasan al-Mīrġanī,,al-Ḥasan Ab Ǧallābīya,,,m,,,, šayḫ ,,,,,
PRS7242Muhammad,Muḥammad al-Idrīsī s. al-Idrīsī,,,,,m,,,,,,,,,
PRS7243Muhammad,Muḥammad al-Qūṣī,,,,,m,,,, šayḫ ,,,,,
PRS7244Muhammad,Muḥammad ʿAlī,,,,,m,,,, kabīr ,,,,,
PRS7245Muhammad,Muḥammad ʿAlī,,,,,m,,,, paša ,,,,,
PRS7247Muhammad,Muḥammad ʿAlī,,,,,m,,,, kabīr ,,,,,
PRS7248Muhammad,Muḥammad ʿAlī ʿUmaro,,,,,m,,,, pol. ,,,,,
PRS7249Muhammad,Muḥammad Amān b. šayḫ ʿAbdallāh,,,,,m,,,, muftī ,,,,,
PRS7250Muhammad,Muḥammad Anwar as-Sādāt,,,,,m,,,, pol. ,,,,,
PRS7251Muhammad,Muḥammad ʿArab,,,,,m,,,, inf. ,,,,,
PRS7252Muhammad,Muḥammad as-Sāmmanī,,,,,m,,,, šayḫ ,,,,,
PRS7253Muhammad,Muḥammäd Awwäl Ḥamza,,,,,m,,,, šayḫ ,,,,,
PRS7254Muhammad,Muḥammad as-Saqqāf,,,,,m,,,, trader ,,,,,
PRS7255Muhammad,Muḥammad b. ʿAbdalʿazīz al-Warrāq,,,,,m,,,, wr. ,,,,,
PRS7256Muhammad,Muḥammad b. ʿAbdalbāqī al-Buḫārī al-Makkī,,,,,m,,,, wr. ,,,,,
PRS7257Muhammad,Muḥammad b. ʿAbdallāh al-Kisāʾī,,,,,m,,,, wr. ,,,,,
PRS7258Muhammad,Muḥammad b. ʿAbī Bakr b. Muḥammad,,,,,m,,,, sulṭ. ,,,,,
PRS7259Muhammad,Muḥammad b. ʿAbī Bakr b. Maḥfūẓ,,,,,m,,,, ruler ,,,,,
PRS7260Muhammad,Muḥammad b. Abī l-ʿArab of Aden,,,,,m,,,, dāʿī ,,,,,
PRS7261Muhammad,Muḥammad b. Aḥmad,,,,,m,,, son Grañ ,,,,,,
PRS7262Muhammad,Muḥammad b. (Aḥmad) Badlāy,,,,,m,,,, sulṭ. ,,,,,
PRS7263Muhammad,Muḥammad b. ʿAlī b. ʿAbdaššakūr,,,,,m,,,, amīr ,,,,,
PRS7264Muhammad,Muḥammad b. ʿAlī b. ʿAbdaššakūr,,,,,m,,,, mosque,,,,,
PRS7265Muhammad,Muḥammad b. ʿAlī b. al-Amīn,,,,,m,,,, šayḫ ,,,,,
PRS7266Muhammad,Muhammad b. ʿAli aš-Šawkānī,,,,,m,,,, hist. ,,,,,
PRS7267Muhammad,Muḥammad b. Aẓharaddīn,,,,,m,,,, sulṭ. ,,,,,
PRS7268Muhammad,Muḥammad b. faqīh Zubayr,,Getaw Säyyid,,,m,,,, šayḫ ,,,,,
PRS7269Muhammad,Muḥammad b. Ǧaʿfar,,,,,m,,, son Ǧaʿfar ,,,,,,
PRS7270Muhammad,Muḥammad Ḥamīd Muḥammad Yaḥyā,,,,,m,,,, šayḫ ,,,,,
PRS7271Muhammad,Muḥammad b. Ḥasan b. Aḥmad al-Ḥaymī,,,,,m,,,, trav. ,,,,,
PRS7272Muhammad,Muḥammad b. Ḥusayn,,,,,m,,,, sulṭ. ,,,,,
PRS7273Muhammad,Muḥammad b. Ibrāhīm,,,,,m,,, broth. Aḥmad b. Ibrāhīm ,,,,,,
PRS7274Muhammad,Muḥammad b. Idrīs aš-Šafiʿī,,,,,m,,,, imām ,,,,,
PRS7275Muhammad,Muḥammad b. Muḥammad as-Sinbāwī,,,,,m,,,, sch. ,,,,,
PRS7276Muhammad,Muḥammad b. Muḥammad Zabara aṣ-Ṣanʿānī,,,,,m,,,, hist. ,,,,,
PRS7277Muhammad,Muḥammad b. Mūsā,,,,,m,,,, interpreter ,,,,,
PRS7278Muhammad,Muḥammad b. Naṣīr b. ʿUṯmān,,,,,m,,,, sulṭ. ,,,,,
PRS7279Muhammad,Muḥammad b. Qamaraddīn al-Maǧbūb,,,,,m,,,, sayyid ,,,,,
PRS7280Muhammad,Muḥammad b. Rāfiʿ,,,,,m,,,, al-ḥāǧǧ ,,,,,
PRS7281Muhammad,Muḥammad b. Ṣāliḥ,,,,,m,,,, šayḫ ,,,,,
PRS7282Muhammad,Muḥammad b. Yūsuf,,,,,m,,,, amīr ,,,,,
PRS7283Muhammad,Muḥammad Bača,,,,,m,,,, mil. ,,,,,
PRS7284Muhammad,Muḥammad Bahāʾaddīn an-Naqšbandī,,,,,m,,,, šayḫ ,,,,,
PRS7285Muhammad,Muḥammad Bāṣaffār,,,,,m,,,, anc. ,,,,,
PRS7286Muhammad,Muḥammad Bäsäle ,,,,,m,,,,,,,,,
PRS7287Muhammad,Muḥammad Beʿid,,,,,m,,,, šayḫ ,,,,,
PRS7288Muhammad,Muḥammad Bello,,,,,m,,,, sulṭ. ,,,,,
PRS7289Muhammad,Muḥammad bey Ḫusraw,,,,,m,,,, daftardār ,,,,,
PRS7290Muhammad,Muḥammad Duli,,,,,m,,,, pol. ,,,,,
PRS7291Muhammad,Muḥammad Farah ʿAydiid,,,,,m,,,, general ,,,,,
PRS7292Muhammad,Muḥammad Gāsā I b. Ibrāhīm,,,,,m,,,, sulṭ. ,,,,,
PRS7293Muhammad,Muḥammad Gāsā II b. Ibrāhīm,,,,,m,,,, imām ,,,,,
PRS7294Muhammad,Muḥammad Ǧawhar b. Ḥaydar,,,,,m,,,, šayḫ ,,,,,
PRS7295Muhammad,Muḥammad Ǧilo,,,,,m,,,, rebel ,,,,,
PRS7296Muhammad,Muḥammad ḥaǧi Ibrahim ʿEgal,,,,,m,,,, pol. ,,,,,
PRS7297Muhammad,Muḥammad Ḥamīd,,,,,m,,,, šayḫ ,,,,,
PRS7298Muhammad,Muḥammad Ḥamīd Muḥammad Yaḥyā,,,,,m,,,, šayḫ ,,,,,
PRS7299Muhammad,Muḥammad Hamza,,,,,m,,,, gov. ,,,,,
PRS7300Muhammad,Muḥammad Hargāy,,,,,m,,,, gärad ,,,,,
PRS7301Muhammad,Muḥammad Ḥanīf,,,,,m,,,, “priest” ,,,,,
PRS7302Muhammad,Muḥammad Ḥusayn al-ʿAmūdī,,,,,m,,,, šayḫ ,,,,,
PRS7303Muhammad,Muḥammad Ḥusnī Mubārak,,,,,m,,,, pol. ,,,,,
PRS7304Muhammad,Muḥammad Ibrāhīm Ḥasano,,,,,m,,,, sayyid ,,,,,
PRS7305Muhammad,Muḥammad käntibay Aftay ,,,,,m,,,,käntibay,,,,,
PRS7306Muhammad,Muḥammad Muḥammad Fāʾiq,,,,,m,,,, sch.,,,,,
PRS7307Muhammad,Muḥammad Muḫtār,,,,,m,,,, bāšā ,,,,,
PRS7308Muhammad,Muḥammad Nādī,,,,,m,,,, bāšā ,,,,,
PRS7309Muhammad,Muḥammad Nūr,,,,,m,,,, ḫalīfa  ,,,,,
PRS7310Muhammad,Muḥammad Nūr,,,,,m,,,, inf. ,,,,,
PRS7311Muhammad,Muḥammad Nūr,,,,,m,,,, šayḫ  ,,,,,
PRS7312Muhammad,Muḥammad Nuri,,,,,m,,,, mil. ,,,,,
PRS7313Muhammad,Muḥammad Rāfiʿ,,,,,m,,,, al-ḥaǧǧ ,,,,,
PRS7314Muhammad,Muḥammad Raǧab ʿAbdalḥalīm,,,,,m,,,, sch. ,,,,,
PRS7315Muhammad,Muḥammad Rašād,,,,,m,,,, šayḫ ,,,,,
PRS7316Muhammad,Muḥammad Rātib,,,,,m,,,, paša ,,,,,
PRS7317Muhammad,Muḥammad Raʾūf,,,,,m,,,, bāšā ,,,,,
PRS7318Muhammad,Muḥammad Rifʿat,,,,,m,,,, mil. ,,,,,
PRS7319Muhammad,Muḥammad Rizā Pahlavī,,,,,m,,,, šāhanšāh ,,,,,
PRS7320Muhammad,Muḥammad Saʿd,,,,,m,,,, al-makk ,,,,,
PRS7321Muhammad,Muḥammad Ṣādiq ʿAbdalmalik,,,,,m,,,, šayḫ ,,,,,
PRS7322Muhammad,Muḥammad Šāfī,,Muḥammad Šāfī b. Muḥammad b. Ṭāhir b. faqīh Aḥmad,,,m,,,, šayḫ ,,,,,
PRS7323Muhammad,Muḥammad Ṣāḥib Mirabāṭ,,,,,m,,,, šayḫ ,,,,,
PRS7324Muhammad,Muḥammad Saʿīd,,,,,m,,,, bāšā ,,,,,
PRS7325Muhammad,Muḥammad Sulṭān,,,,,m,,,, šayḫ ,,,,,
PRS7326Muhammad,Muḥammad Tāǧaddīn,,,,,m,,,, šayḫ ,,,,,
PRS7327Muhammad,Muḥammad Tahera,,,,,m,,,, messenger ,,,,,
PRS7328Muhammad,Muḥammad “Tamboyta”,,,,,m,,,, ruler ,,,,,
PRS7329Muhammad,Muḥammad Ṯānī b. Ḥabīb b. Bašīr,,,,,m,,,, al-ḥāǧǧ ,,,,,
PRS7330Muhammad,Muḥammad Tawfīq,,,,,m,,,, ḫidīw ,,,,,
PRS7331Muhammad,Muḥammad ʿUmar ʿAbdallāh,,,,,m,,,, pol. ,,,,,
PRS7332Muhammad,Muḥammad ʿUmar Akito,,,,,m,,,, šayḫ ,,,,,
PRS7333Muhammad,Muḥammad ʿUmar Ḥasano,,,,,m,,,, pol.,,,,,
PRS7334Muhammad,Muḥammad ʿUmar Qāḍī,,,,,m,,,, pol. ,,,,,
PRS7335Muhammad,Muḥammad ʿUṯmān Abū Bakr,,,,,m,,,, sch. ,,,,,
PRS7336Muhammad,Muḥammad ʿUṯmān al-Mīrġanī,,,,,m,,,, šayḫ ,,,,,
PRS7337Muhammad,Muḥammad ʿUṯmān b. Muḥammad,,,,,m,,,, šayḫ ,,,,,
PRS7338Muhammad,Muḥammad ʿUṯmān Sirr al-Ḫatm,,,,,m,,,, pol. ,,,,,
PRS7339Muhammad,Muḥammad wad al-Amīn,,,,,m,,,, qäññ. ,,,,,
PRS7340Muhammad,Muḥammad Wad Arbab,,,,,m,,,, mil. ,,,,,
PRS7341Muhammad,Muḥammad Wāʿiẓ,,,,,m,,,, ruler ,,,,,
PRS7342Muhammad,Muḥammad wäld Šikar,,,,,m,,,, šayḫ ,,,,,
PRS7343Muhammad,Muḥammad Walī b. Aḥmad b. ʿUmar,,,,,m,,,, šayḫ ,,,,,
PRS7344Muhammad,Muhammäd Yasin,,,,,m,,,, šayḫ ,,,,,
PRS7345Muhammad,Muḥammad Zabībī,,,,,m,,,, šayḫ ,,,,,
PRS7346Muhammad,Muḥammad Zayn,,,,,m,,,, šayḫ ,,,,,
